state,date,state_new_cases_per_100000,state_new_deaths_per_100000
West Virginia,7/10/2020,6.779621328,0.015821753
Puerto Rico,7/10/2020,6.500918288,0.02235529
Colorado,7/10/2020,6.466185162,0.09656638
District of Columbia,7/10/2020,6.263746432,0.264378908
Montana,7/10/2020,6.253248495,0.067239231
Oregon,7/10/2020,6.19737705,0.07840466
Pennsylvania,7/10/2020,5.67767198,0.149471129
Wyoming,7/10/2020,5.143220136,0.02472702
Alaska,7/10/2020,5.094859306,0.038744177
Michigan,7/10/2020,5.016334887,0.100040867
Rhode Island,7/10/2020,4.337131589,0.216181014
New York,7/10/2020,3.236218441,0.141817569
Massachusetts,7/10/2020,3.067367652,0.304253067
New Jersey,7/10/2020,3.024392059,0.505134411
Connecticut,7/10/2020,2.279210937,0.051982004
Hawaii,7/10/2020,1.840409911,0
New Hampshire,7/10/2020,1.411238471,0.147442825
Maine,7/10/2020,1.344885401,0.064042162
Vermont,7/10/2020,0.935199139,0
Northern Mariana Islands,7/10/2020,,
Virgin Islands,7/10/2020,,
Guam,7/10/2020,,
American Samoa,7/10/2020,,
Arizona,7/9/2020,50.24947252,0.545800185
Florida,7/9/2020,42.66533597,0.26291913
Louisiana,7/9/2020,31.98359673,0.30656184
South Carolina,7/9/2020,30.88042451,0.339993755
Texas,7/9/2020,28.57158287,0.317052789
Alabama,7/9/2020,26.48830719,0.242582974
Georgia,7/9/2020,25.82692713,0.110000058
Nevada,7/9/2020,24.34472163,0.216564919
Idaho,7/9/2020,23.09548566,0.065149466
Mississippi,7/9/2020,23.06068533,0.535738801
Tennessee,7/9/2020,22.58067988,0.189913203
California,7/9/2020,20.2001222,0.214518407
Arkansas,7/9/2020,18.85122252,0.142201829
Utah,7/9/2020,18.46551398,0.131057246
North Carolina,7/9/2020,15.73907476,0.093553941
Oklahoma,7/9/2020,14.36875671,0.054344768
Kansas,7/9/2020,13.65516274,0.063786243
Iowa,7/9/2020,13.55632086,0.099578985
Delaware,7/9/2020,11.81649515,0.103394333
New Mexico,7/9/2020,11.80120311,0.204526917
Wisconsin,7/9/2020,10.24696513,0.039316893
Missouri,7/9/2020,8.800246164,0.067622453
Ohio,7/9/2020,8.756375442,0.125876716
Nebraska,7/9/2020,8.670942258,0.041466504
Washington,7/9/2020,8.398241662,0.127016296
North Dakota,7/9/2020,7.781166532,0.093975441
Minnesota,7/9/2020,7.518155148,0.084015957
Illinois,7/9/2020,7.50104611,0.38346155
South Dakota,7/9/2020,7.173339789,0.064770562
Maryland,7/9/2020,7.149100785,0.179673168
Virginia,7/9/2020,7.133058203,0.202939112
Kentucky,7/9/2020,6.924814988,0.099108617
Indiana,7/9/2020,6.805691488,0.16437837
Oregon,7/9/2020,6.456453319,0.071586864
West Virginia,7/9/2020,6.115107686,0.015821753
District of Columbia,7/9/2020,5.87734649,0.284715747
Puerto Rico,7/9/2020,5.606706694,0.026826348
Pennsylvania,7/9/2020,5.499198991,0.151702041
Colorado,7/9/2020,5.447848787,0.043893809
Wyoming,7/9/2020,5.415217354,0.02472702
Montana,7/9/2020,5.150525105,0.040343539
Alaska,7/9/2020,4.920510509,0.058116266
Michigan,7/9/2020,4.837690482,0.084320159
Rhode Island,7/9/2020,4.080416635,0.2026697
New York,7/9/2020,3.332712869,0.160093029
Massachusetts,7/9/2020,3.226738306,0.28148583
New Jersey,7/9/2020,3.069292895,0.546828045
Connecticut,7/9/2020,2.251220627,0.087969545
Hawaii,7/9/2020,1.850466795,0.010056885
Maine,7/9/2020,1.686443598,0.064042162
New Hampshire,7/9/2020,1.590276188,0.126379565
Vermont,7/9/2020,1.02643808,0
Northern Mariana Islands,7/9/2020,,
American Samoa,7/9/2020,,
Guam,7/9/2020,,
Virgin Islands,7/9/2020,,
Arizona,7/8/2020,48.82122897,0.474089212
Florida,7/8/2020,43.45275194,0.227371391
South Carolina,7/8/2020,30.88042451,0.331564158
Louisiana,7/8/2020,30.57341227,0.309627458
Georgia,7/8/2020,26.68248314,0.129012413
Texas,7/8/2020,26.16108576,0.273252717
Nevada,7/8/2020,24.48125169,0.197733187
Mississippi,7/8/2020,23.85951015,0.507038508
Alabama,7/8/2020,23.38149151,0.251351034
Tennessee,7/8/2020,22.51737548,0.160371149
Idaho,7/8/2020,21.16543274,0.048862099
California,7/8/2020,19.45797518,0.198267013
Arkansas,7/8/2020,19.19250691,0.132721707
Utah,7/8/2020,18.25311086,0.12653803
North Carolina,7/8/2020,15.04567496,0.088050768
Iowa,7/8/2020,14.07684737,0.086000032
Delaware,7/8/2020,14.06162923,0.088623714
Oklahoma,7/8/2020,13.67676667,0.065213722
Kansas,7/8/2020,12.27639855,0.058879609
New Mexico,7/8/2020,11.86937875,0.184074225
Wisconsin,7/8/2020,9.718644385,0.051603422
Ohio,7/8/2020,8.940913152,0.140541965
Washington,7/8/2020,8.542319849,0.104267109
Nebraska,7/8/2020,8.256277214,0.082933009
Missouri,7/8/2020,8.128685249,0.083945114
Illinois,7/8/2020,7.333982452,0.401401272
Minnesota,7/8/2020,7.314480102,0.104383461
Virginia,7/8/2020,6.997206401,0.199584746
Maryland,7/8/2020,6.957607014,0.165488444
South Dakota,7/8/2020,6.736138492,0.080963203
North Dakota,7/8/2020,6.691051414,0.093975441
Indiana,7/8/2020,6.641313118,0.17505229
Kentucky,7/8/2020,6.640277346,0.115093878
Oregon,7/8/2020,6.429182133,0.054542372
West Virginia,7/8/2020,5.759118235,0.015821753
District of Columbia,7/8/2020,5.633304421,0.22370523
Wyoming,7/8/2020,5.588306493,0.02472702
Pennsylvania,7/8/2020,5.521508115,0.142778392
Puerto Rico,7/8/2020,5.401038028,0.026826348
Colorado,7/8/2020,5.234650285,0.049746317
Michigan,7/8/2020,4.947735436,0.091465935
Alaska,7/8/2020,4.784905888,0.058116266
Montana,7/8/2020,4.77398541,0.013447846
Rhode Island,7/8/2020,4.74247099,0.2026697
New York,7/8/2020,3.545439223,0.152051826
New Jersey,7/8/2020,3.385202352,0.407314731
Massachusetts,7/8/2020,3.019763431,0.335299298
Connecticut,7/8/2020,2.143258004,0.075973698
Maine,7/8/2020,1.771833147,0.053368468
Hawaii,7/8/2020,1.689556639,0.010056885
New Hampshire,7/8/2020,1.579744557,0.136911195
Vermont,7/8/2020,1.049247815,0
Northern Mariana Islands,7/8/2020,,
Virgin Islands,7/8/2020,,
Guam,7/8/2020,,
American Samoa,7/8/2020,,
Arizona,7/7/2020,51.52433426,0.561735957
Florida,7/7/2020,41.1548924,0.225359254
Louisiana,7/7/2020,31.17120786,0.300430603
South Carolina,7/7/2020,30.77645947,0.300655634
Texas,7/7/2020,26.36266564,0.240900392
Georgia,7/7/2020,26.04556922,0.127654388
Nevada,7/7/2020,25.08857505,0.193025254
Mississippi,7/7/2020,23.75905913,0.406587483
Alabama,7/7/2020,22.62159304,0.242582974
Tennessee,7/7/2020,21.11201777,0.128718949
Idaho,7/7/2020,19.7240008,0.016287366
California,7/7/2020,18.99390759,0.177320771
Arkansas,7/7/2020,17.70412776,0.14694189
Utah,7/7/2020,17.24532583,0.099422738
North Carolina,7/7/2020,15.08282138,0.090802354
Iowa,7/7/2020,13.93653152,0.07242108
Delaware,7/7/2020,13.8843818,0.073853095
Oklahoma,7/7/2020,12.54639549,0.061590737
Kansas,7/7/2020,12.21751894,0.078506146
New Mexico,7/7/2020,10.77175096,0.149986406
Wisconsin,7/7/2020,9.576120649,0.051603422
Washington,7/7/2020,8.712938754,0.098579812
Ohio,7/7/2020,8.69527024,0.130765132
Nebraska,7/7/2020,7.582446518,0.103666261
Missouri,7/7/2020,7.24259793,0.111926819
Minnesota,7/7/2020,7.205004764,0.096745647
Illinois,7/7/2020,7.163555097,0.392431411
Maryland,7/7/2020,6.707010228,0.179673168
Oregon,7/7/2020,6.643942724,0.044315677
Virginia,7/7/2020,6.62990338,0.197907564
Indiana,7/7/2020,6.472665179,0.16437837
South Dakota,7/7/2020,6.460863602,0.113348484
Kentucky,7/7/2020,6.058413852,0.11829093
North Dakota,7/7/2020,6.052018414,0.093975441
Puerto Rico,7/7/2020,5.584351404,0.017884232
Wyoming,7/7/2020,5.489398414,0.02472702
Pennsylvania,7/7/2020,5.308455983,0.153932953
District of Columbia,7/7/2020,4.921515054,0.203368391
Colorado,7/7/2020,4.888516246,0.046820063
Montana,7/7/2020,4.841224642,0.013447846
West Virginia,7/7/2020,4.746526018,0.015821753
Alaska,7/7/2020,4.707417534,0.058116266
Rhode Island,7/7/2020,4.607357856,0.256714954
Michigan,7/7/2020,4.533280416,0.082891004
New Jersey,7/7/2020,3.545562482,0.394485921
New York,7/7/2020,3.49646099,0.154244882
Massachusetts,7/7/2020,3.013554184,0.329090052
Connecticut,7/7/2020,2.075281538,0.063977851
Maine,7/7/2020,1.995980714,0.053368468
New Hampshire,7/7/2020,1.579744557,0.136911195
Hawaii,7/7/2020,1.548760253,0.010056885
Vermont,7/7/2020,1.049247815,0
Northern Mariana Islands,7/7/2020,,
American Samoa,7/7/2020,,
Virgin Islands,7/7/2020,,
Guam,7/7/2020,,
Arizona,7/6/2020,53.60395249,0.460145412
Florida,7/6/2020,40.31381947,0.222005694
South Carolina,7/6/2020,32.97658435,0.300655634
Louisiana,7/6/2020,28.3447077,0.297364984
Texas,7/6/2020,24.35682146,0.20257533
Georgia,7/6/2020,23.9650743,0.127654388
Nevada,7/6/2020,23.61028408,0.15536179
Alabama,7/6/2020,22.51345364,0.227969542
Mississippi,7/6/2020,22.43406227,0.263086018
Tennessee,7/6/2020,20.55704919,0.126608802
Arkansas,7/6/2020,18.94128368,0.127981646
Idaho,7/6/2020,18.73047145,0.02443105
Utah,7/6/2020,17.19561446,0.099422738
California,7/6/2020,17.11416296,0.165403082
North Carolina,7/6/2020,15.18738166,0.103184494
Delaware,7/6/2020,13.54465756,0.073853095
Iowa,7/6/2020,13.18516282,0.05431581
Kansas,7/6/2020,11.91821426,0.058879609
Oklahoma,7/6/2020,11.54645175,0.050721784
New Mexico,7/6/2020,10.39678495,0.149986406
Wisconsin,7/6/2020,9.836595063,0.04668881
Washington,7/6/2020,8.970762877,0.092892515
Ohio,7/6/2020,8.444738912,0.13320934
Nebraska,7/6/2020,7.434351859,0.129582826
Indiana,7/6/2020,7.036248163,0.157974018
Minnesota,7/6/2020,6.894400319,0.104383461
Missouri,7/6/2020,6.752918095,0.081613306
Virginia,7/6/2020,6.56281607,0.18952165
Oregon,7/6/2020,6.510995691,0.037497881
South Dakota,7/6/2020,6.298937196,0.097155844
Maryland,7/6/2020,6.26491967,0.167852565
Illinois,7/6/2020,6.059140983,0.139032843
Puerto Rico,7/6/2020,5.96886239,0.008942116
North Dakota,7/6/2020,5.826477355,0.018795088
Kentucky,7/6/2020,5.770679157,0.105502721
Wyoming,7/6/2020,5.563579474,0
Pennsylvania,7/6/2020,5.167908504,0.156163866
Alaska,7/6/2020,5.056115129,0.038744177
District of Columbia,7/6/2020,4.535115112,0.203368391
West Virginia,7/6/2020,4.52502147,0.015821753
Montana,7/6/2020,4.437789255,0.013447846
Colorado,7/6/2020,4.379348058,0.058525079
Michigan,7/6/2020,4.350348546,0.085749314
New Jersey,7/6/2020,3.750823449,0.380053509
New York,7/6/2020,3.449675813,0.188602746
Rhode Island,7/6/2020,3.067068133,0.189158387
Massachusetts,7/6/2020,2.833486043,0.347717791
Connecticut,7/6/2020,2.455150027,0.071975082
Maine,7/6/2020,2.177433506,0.042694775
New Hampshire,7/6/2020,1.621871079,0.157974456
Hawaii,7/6/2020,1.307395018,0.010056885
Vermont,7/6/2020,0.980818609,0
Northern Mariana Islands,7/6/2020,,
American Samoa,7/6/2020,,
Guam,7/6/2020,,
Virgin Islands,7/6/2020,,
Arizona,7/5/2020,48.17184626,0.460145412
Florida,7/5/2020,39.59615756,0.209262165
South Carolina,7/5/2020,32.38932241,0.292226037
Louisiana,7/5/2020,27.55990939,0.272840037
Alabama,7/5/2020,24.87790697,0.257196407
Georgia,7/5/2020,24.86001304,0.111358083
Nevada,7/5/2020,24.75431181,0.160069723
Mississippi,7/5/2020,23.9551778,0.344403515
Tennessee,7/5/2020,23.51547487,0.128718949
Texas,7/5/2020,23.24340374,0.185154847
Idaho,7/5/2020,19.63442029,0.016287366
Arkansas,7/5/2020,18.94128368,0.109021403
California,7/5/2020,17.76602445,0.159263666
Utah,7/5/2020,17.40801759,0.076826661
North Carolina,7/5/2020,14.78152266,0.097681321
Iowa,7/5/2020,13.56537349,0.067894762
Delaware,7/5/2020,13.32309828,0.073853095
Kansas,7/5/2020,10.96142061,0.073599512
Oklahoma,7/5/2020,10.81098589,0.047098799
New Mexico,7/5/2020,9.865014962,0.143168842
Wisconsin,7/5/2020,9.421310385,0.04668881
Ohio,7/5/2020,8.360413733,0.12709882
Washington,7/5/2020,7.859844228,0.092892515
Nebraska,7/5/2020,7.626874915,0.12588046
Missouri,7/5/2020,7.042062378,0.086276923
Indiana,7/5/2020,6.982878562,0.157974018
Maryland,7/5/2020,6.749564399,0.177309047
Virginia,7/5/2020,6.728857162,0.202939112
Minnesota,7/5/2020,6.586341811,0.122205028
Oregon,7/5/2020,6.439408827,0.044315677
Illinois,7/5/2020,6.198173826,0.148002704
South Dakota,7/5/2020,6.185588712,0.097155844
North Dakota,7/5/2020,6.033223326,0.018795088
Wyoming,7/5/2020,5.365763314,0
Pennsylvania,7/5/2020,5.064171079,0.163972059
Alaska,7/5/2020,4.920510509,0.038744177
District of Columbia,7/5/2020,4.758820341,0.183031552
Montana,7/5/2020,4.693298333,0.013447846
Rhode Island,7/5/2020,4.458733409,0.445873341
Colorado,7/5/2020,4.40944667,0.062705442
Michigan,7/5/2020,4.280319939,0.08717847
Kentucky,7/5/2020,3.657427676,0.086320408
New Jersey,7/5/2020,3.559994894,0.378449908
West Virginia,7/5/2020,3.401676979,0.007910877
New York,7/5/2020,3.356836476,0.192257838
Puerto Rico,7/5/2020,3.250459144,0.008942116
Massachusetts,7/5/2020,2.70516162,0.396011928
Maine,7/5/2020,2.390907379,0.053368468
Connecticut,7/5/2020,1.655426891,0.075973698
New Hampshire,7/5/2020,1.579744557,0.147442825
Hawaii,7/5/2020,1.24705371,0.010056885
Vermont,7/5/2020,1.07205755,0
Northern Mariana Islands,7/5/2020,,
American Samoa,7/5/2020,,
Virgin Islands,7/5/2020,,
Guam,7/5/2020,,
Arizona,7/4/2020,48.68975885,0.47209724
Florida,7/4/2020,38.57063881,0.209262165
South Carolina,7/4/2020,32.16453315,0.286606306
Louisiana,7/4/2020,26.11906874,0.269774419
Georgia,7/4/2020,24.89803776,0.110000058
Nevada,7/4/2020,24.65073728,0.141237991
Mississippi,7/4/2020,24.60093439,0.344403515
Texas,7/4/2020,23.92280257,0.173209373
Alabama,7/4/2020,22.73557781,0.257196407
Tennessee,7/4/2020,21.03394234,0.111837775
Arkansas,7/4/2020,18.48149776,0.127981646
Utah,7/4/2020,17.68820894,0.063269015
Idaho,7/4/2020,16.67826327,0.016287366
California,7/4/2020,15.24128003,0.157096813
North Carolina,7/4/2020,14.93836309,0.112356449
Iowa,7/4/2020,13.52463663,0.076947397
Delaware,7/4/2020,13.36741014,0.073853095
Kansas,7/4/2020,11.25581865,0.073599512
Oklahoma,7/4/2020,10.87619961,0.050721784
New Mexico,7/4/2020,9.84456227,0.149986406
Wisconsin,7/4/2020,9.261585509,0.04668881
Ohio,7/4/2020,8.222315977,0.125876716
Nebraska,7/4/2020,7.78977904,0.12588046
Washington,7/4/2020,7.285427248,0.083413687
Missouri,7/4/2020,7.0210761,0.083945114
Maryland,7/4/2020,6.834672742,0.18676553
Minnesota,7/4/2020,6.596525563,0.129842842
South Dakota,7/4/2020,6.509441524,0.097155844
Virginia,7/4/2020,6.47727975,0.209647843
Oregon,7/4/2020,6.258737219,0.037497881
Illinois,7/4/2020,6.206022454,0.158093797
Indiana,7/4/2020,6.099077974,0.151569666
North Dakota,7/4/2020,6.033223326,0.037590176
Wyoming,7/4/2020,5.291582255,0
Pennsylvania,7/4/2020,4.992781883,0.162856603
Alaska,7/4/2020,4.959254686,0.038744177
District of Columbia,7/4/2020,4.697809824,0.183031552
Colorado,7/4/2020,4.622645172,0.067721877
Rhode Island,7/4/2020,4.458733409,0.445873341
Montana,7/4/2020,4.236071561,0.013447846
Michigan,7/4/2020,4.147408502,0.092895091
Kentucky,7/4/2020,3.865236067,0.099108617
New Jersey,7/4/2020,3.463778816,0.386467914
New York,7/4/2020,3.417511003,0.160093029
West Virginia,7/4/2020,3.346300842,0.007910877
Puerto Rico,7/4/2020,3.223632796,0.013413174
Massachusetts,7/4/2020,2.88729951,0.415329583
Maine,7/4/2020,2.593707559,0.032021081
Connecticut,7/4/2020,2.043292612,0.095966776
New Hampshire,7/4/2020,1.632402709,0.126379565
Hawaii,7/4/2020,1.277224364,0.010056885
Vermont,7/4/2020,0.866769934,0
Northern Mariana Islands,7/4/2020,,
Guam,7/4/2020,,
American Samoa,7/4/2020,,
Virgin Islands,7/4/2020,,
Arizona,7/3/2020,50.22357689,0.521896527
Florida,7/3/2020,37.31439511,0.213286437
South Carolina,7/3/2020,31.46206671,0.278176708
Louisiana,7/3/2020,26.11906874,0.269774419
Nevada,7/3/2020,25.79005707,0.141237991
Georgia,7/3/2020,23.76272852,0.11814821
Texas,7/3/2020,23.20706959,0.173707101
Alabama,7/3/2020,22.45207722,0.289345957
Mississippi,7/3/2020,22.08965876,0.387453954
Tennessee,7/3/2020,19.55683965,0.118168215
Arkansas,7/3/2020,18.40091673,0.151681951
Idaho,7/3/2020,17.33790161,0.02443105
Utah,7/3/2020,17.24532583,0.06778823
California,7/3/2020,15.77107549,0.161430519
North Carolina,7/3/2020,15.27680823,0.115566633
Delaware,7/3/2020,13.38218075,0.073853095
Iowa,7/3/2020,12.4292678,0.076947397
Kansas,7/3/2020,10.77987515,0.08341278
Oklahoma,7/3/2020,9.861763938,0.076082675
New Mexico,7/3/2020,9.326427414,0.149986406
Wisconsin,7/3/2020,8.772581657,0.073719174
Nebraska,7/3/2020,8.411776606,0.133285193
Ohio,7/3/2020,8.089106636,0.140541965
Minnesota,7/3/2020,7.658181742,0.145118471
Washington,7/3/2020,7.437088497,0.090996749
South Dakota,7/3/2020,7.173339789,0.145733765
Missouri,7/3/2020,6.864844915,0.088608732
Maryland,7/3/2020,6.728287313,0.191493771
Virginia,7/3/2020,6.411869624,0.243191498
Oregon,7/3/2020,6.19737705,0.023862288
Illinois,7/3/2020,6.120808776,0.177154751
Indiana,7/3/2020,5.924025684,0.183591427
North Dakota,7/3/2020,5.657321561,0.037590176
Wyoming,7/3/2020,5.291582255,0
District of Columbia,7/3/2020,5.084209766,0.183031552
Pennsylvania,7/3/2020,5.055247429,0.186281183
Kentucky,7/3/2020,4.849928133,0.102305669
Colorado,7/3/2020,4.552415078,0.070230095
Rhode Island,7/3/2020,4.458733409,0.445873341
Alaska,7/3/2020,4.397464116,0.019372089
Michigan,7/3/2020,4.067375809,0.115761574
Montana,7/3/2020,4.020906022,0.013447846
New Jersey,7/3/2020,3.460571613,0.400900326
Puerto Rico,7/3/2020,3.402475115,0.013413174
New York,7/3/2020,3.40069758,0.157899974
Massachusetts,7/3/2020,3.224668557,0.427403117
West Virginia,7/3/2020,3.132707172,0.007910877
Maine,7/3/2020,2.892570981,0.021347387
Connecticut,7/3/2020,2.631089117,0.111961239
New Hampshire,7/3/2020,1.958883251,0.115847934
Hawaii,7/3/2020,1.096200439,0.02011377
Vermont,7/3/2020,0.866769934,0
Northern Mariana Islands,7/3/2020,,
Virgin Islands,7/3/2020,,
American Samoa,7/3/2020,,
Guam,7/3/2020,,
Arizona,7/2/2020,48.13399881,0.535840328
Florida,7/2/2020,36.94818632,0.194506499
South Carolina,7/2/2020,30.00655626,0.255697783
Louisiana,7/2/2020,24.97252746,0.278971274
Nevada,7/2/2020,22.94646553,0.141237991
Georgia,7/2/2020,22.56223406,0.141234642
Texas,7/2/2020,22.1882202,0.159770715
Mississippi,7/2/2020,20.34850766,0.363537043
Alabama,7/2/2020,20.18114986,0.260119093
Arkansas,7/2/2020,19.02186472,0.184862378
Tennessee,7/2/2020,18.68745921,0.111837775
Utah,7/2/2020,17.60686306,0.054230584
California,7/2/2020,16.40957472,0.165764224
North Carolina,7/2/2020,14.78152266,0.118776817
Idaho,7/2/2020,14.07228464,0.016287366
Iowa,7/2/2020,13.06295225,0.104105302
Delaware,7/2/2020,11.09273482,0.044311857
Oklahoma,7/2/2020,9.358169086,0.072459691
Kansas,7/2/2020,9.298071644,0.088319414
New Mexico,7/2/2020,9.053724858,0.12271615
Wisconsin,7/2/2020,8.627600616,0.066347256
Nebraska,7/2/2020,8.189634618,0.162904124
Ohio,7/2/2020,7.962007816,0.160095629
Minnesota,7/2/2020,7.859310851,0.137480656
Washington,7/2/2020,7.173577077,0.079622156
Missouri,7/2/2020,6.993094395,0.102599584
South Dakota,7/2/2020,6.703753211,0.161926406
Virginia,7/2/2020,6.35484541,0.236482767
Maryland,7/2/2020,6.255463187,0.196222012
Illinois,7/2/2020,6.108475218,0.198458171
Oregon,7/2/2020,5.88375841,0.040906779
Indiana,7/2/2020,5.83222997,0.162243586
Wyoming,7/2/2020,5.538852454,0
Pennsylvania,7/2/2020,4.987204602,0.172895709
North Dakota,7/2/2020,4.961903296,0.037590176
District of Columbia,7/2/2020,4.697809824,0.22370523
Colorado,7/2/2020,4.695383485,0.080262966
Kentucky,7/2/2020,4.674090264,0.111896826
Rhode Island,7/2/2020,4.066905321,0.526941221
Alaska,7/2/2020,3.893789812,0.038744177
Michigan,7/2/2020,3.842998436,0.112903264
Montana,7/2/2020,3.765396943,0.013447846
New Jersey,7/2/2020,3.463778816,0.376846306
New York,7/2/2020,3.318092501,0.117693962
Puerto Rico,7/2/2020,3.268343376,0.008942116
Massachusetts,7/2/2020,3.106692878,0.507088444
West Virginia,7/2/2020,2.840004734,0.007910877
Maine,7/2/2020,2.753812964,0.021347387
Connecticut,7/2/2020,2.607097423,0.111961239
New Hampshire,7/2/2020,1.93781999,0.189569347
Hawaii,7/2/2020,0.955404052,0.010056885
Vermont,7/2/2020,0.821150464,0
Northern Mariana Islands,7/2/2020,,
Virgin Islands,7/2/2020,,
American Samoa,7/2/2020,,
Guam,7/2/2020,,
Arizona,7/1/2020,47.63799791,0.513928641
Florida,7/1/2020,33.52420122,0.180421546
South Carolina,7/1/2020,28.16047447,0.233218857
Louisiana,7/1/2020,23.60832727,0.263643182
Nevada,7/1/2020,22.31089457,0.080034861
Texas,7/1/2020,22.01749947,0.15330025
Mississippi,7/1/2020,21.41041849,0.339620132
Georgia,7/1/2020,20.18161553,0.175185277
Alabama,7/1/2020,20.16069105,0.236737602
Arkansas,7/1/2020,18.11651307,0.175382256
Utah,7/1/2020,17.76955481,0.045192154
Tennessee,7/1/2020,17.04998537,0.111837775
Idaho,7/1/2020,16.02676861,0.02443105
California,7/1/2020,15.40523854,0.160347092
North Carolina,7/1/2020,14.06611017,0.118776817
Iowa,7/1/2020,13.18516282,0.122210572
Oklahoma,7/1/2020,9.452366684,0.061590737
Kansas,7/1/2020,9.322604814,0.08341278
Delaware,7/1/2020,9.172554358,0.059082476
New Mexico,7/1/2020,8.767387174,0.136351278
Wisconsin,7/1/2020,8.443302682,0.071261868
Nebraska,7/1/2020,8.063754158,0.140689926
Minnesota,7/1/2020,7.518155148,0.127296904
Ohio,7/1/2020,7.462167264,0.147874589
Missouri,7/1/2020,6.951121838,0.081613306
